title,model,price,date,url
노트북 팬 거치대(케이블 없음),기타,4000.0,2025-05-02 01:02:25.884550,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%AC-%EA%B1%B0%EC%B9%98%EB%8C%80-%EC%BC%80%EC%9D%B4%EB%B8%94-%EC%97%86%EC%9D%8C-915za5xrmo65/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버 노트북,레노버,80000.0,2025-05-02 01:02:25.884554,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84-%EB%85%B8%ED%8A%B8%EB%B6%81-ziy8aznava17/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 오래된 노트북.. (NT305V5A),삼성,50000.0,2025-05-02 01:02:25.884560,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EC%98%A4%EB%9E%98%EB%90%9C-%EB%85%B8%ED%8A%B8%EB%B6%81-nt305v5a-f9ba5i69s7ns/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 💻노트북 NT900X4C-A99,삼성,250000.0,2025-05-02 01:02:25.884565,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-nt900x4c-a99-5zcv53qfoopm/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
한성 노트북 팝니다.,기타,35000.0,2025-05-02 01:02:25.884569,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%95%9C%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-hdyrrbxpmr3j/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북 가방 💼,삼성,4000.0,2025-05-02 01:02:25.884572,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EB%B0%A9-w3ky3zsumcy2/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
와일드플라워 노트북 가방 (16인치),기타,38000.0,2025-05-02 01:02:25.884576,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%99%80%EC%9D%BC%EB%93%9C%ED%94%8C%EB%9D%BC%EC%9B%8C-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EB%B0%A9-16%EC%9D%B8%EC%B9%98-xxwjrz1q139a/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북 팝니다. (삼성 nt905s3g-핑크),삼성,50000.0,2025-05-02 01:02:25.884581,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%82%BC%EC%84%B1-nt905s3g-%ED%95%91%ED%81%AC-7ehxq37gk6su/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
HP 노트북 probook450,기타,247000.0,2025-05-02 01:02:25.884584,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/hp-%EB%85%B8%ED%8A%B8%EB%B6%81-probook450-9d8if78enmbc/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북판매합니다,기타,90000.0,2025-05-02 01:02:25.884588,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-eu342epvmcdf/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
델 노트북 배터리,기타,18000.0,2025-05-02 01:02:25.884591,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%8D%B8-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%B0%B0%ED%84%B0%EB%A6%AC-brxqricm7e64/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북,기타,45000.0,2025-05-02 01:02:25.884594,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-5hsw4y1dw8w3/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
알루미늄 노트북 맥북 거치대 (미사용 새상품),기타,18000.0,2025-05-02 01:02:25.884598,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%95%8C%EB%A3%A8%EB%AF%B8%EB%8A%84-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%A7%A5%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-%EB%AF%B8%EC%82%AC%EC%9A%A9-%EC%83%88%EC%83%81%ED%92%88-z6tpam2p9n23/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
아수스 젠북 UM425IA-AM001 라이젠 노트북,기타,280000.0,2025-05-02 01:02:25.884603,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%95%84%EC%88%98%EC%8A%A4-%EC%A0%A0%EB%B6%81-um425ia-am001-%EB%9D%BC%EC%9D%B4%EC%A0%A0-%EB%85%B8%ED%8A%B8%EB%B6%81-c3vz1owrj5fy/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
13인치 노트북 파우치 델,기타,8000.0,2025-05-02 01:02:25.884606,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/13%EC%9D%B8%EC%B9%98-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%8C%EC%9A%B0%EC%B9%98-%EB%8D%B8-t5u4khfs63qw/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북,삼성,244000.0,2025-05-02 01:02:25.884610,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-wbn29n2edx16/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
심슨 태블릿 노트북 파우치 10000원,기타,10000.0,2025-05-02 01:02:25.884614,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%8B%AC%EC%8A%A8-%ED%83%9C%EB%B8%94%EB%A6%BF-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%8C%EC%9A%B0%EC%B9%98-10000%EC%9B%90-4op269wji6em/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북,기타,600000.0,2025-05-02 01:02:25.884618,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-8t41jsbtah1d/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
인텔 듀얼 모니터 노트북 램 16gb/롬 256gb,기타,1100000.0,2025-05-02 01:02:25.884622,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%9D%B8%ED%85%94-%EB%93%80%EC%96%BC-%EB%AA%A8%EB%8B%88%ED%84%B0-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%9E%A8-16gb-%EB%A1%AC-256gb-3fe1vw54f5c1/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
DELL E-Port Plus II 노트북 도킹스테이션,기타,5000.0,2025-05-02 01:02:25.884626,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/dell-e-port-plus-ii-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%8F%84%ED%82%B9%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%85%98-dpsz49nf31fk/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
ASUS A550L 노트북,ASUS,45000.0,2025-05-02 01:02:25.884630,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/asus-a550l-%EB%85%B8%ED%8A%B8%EB%B6%81-123pi8ut6kgr/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
델 게이밍 노트북 Dell G16 32GB 1TB,기타,1200000.0,2025-05-02 01:02:25.884634,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%8D%B8-%EA%B2%8C%EC%9D%B4%EB%B0%8D-%EB%85%B8%ED%8A%B8%EB%B6%81-dell-g16-32gb-1tb-uvo7ddmwyfoe/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
한성 p54m 노트북 팝니다,기타,50000.0,2025-05-02 01:02:25.884638,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%95%9C%EC%84%B1-p54m-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-dry61t4aa49m/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북 아티브북9 14인치 (118기가),삼성,60000.0,2025-05-02 01:02:25.884642,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%EC%95%84%ED%8B%B0%EB%B8%8C%EB%B6%819-14%EC%9D%B8%EC%B9%98-118%EA%B8%B0%EA%B0%80-5oy2kyyek9yk/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버노트북 아이디어패드330s 14-ikb,레노버,114000.0,2025-05-02 01:02:25.884646,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84%EB%85%B8%ED%8A%B8%EB%B6%81-%EC%95%84%EC%9D%B4%EB%94%94%EC%96%B4%ED%8C%A8%EB%93%9C330s-14-ikb-ytfnw987yq7z/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
LG 노트북 T5750 + 가방 + 마우스 팝니다,LG,20000.0,2025-05-02 01:02:25.884650,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/lg-%EB%85%B8%ED%8A%B8%EB%B6%81-t5750-%EA%B0%80%EB%B0%A9-%EB%A7%88%EC%9A%B0%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-588cn4kykd2q/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
폐노트북,기타,10000.0,2025-05-02 01:02:25.884654,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%8F%90%EB%85%B8%ED%8A%B8%EB%B6%81-quc1hvpmztov/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
탐탁 노트북 파우치 14인치,기타,10000.0,2025-05-02 01:02:25.884657,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%83%90%ED%83%81-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%8C%EC%9A%B0%EC%B9%98-14%EC%9D%B8%EC%B9%98-cu5puvnakiir/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
HP Pavilion 노트북 넷북,기타,30000.0,2025-05-02 01:02:25.884661,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/hp-pavilion-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%84%B7%EB%B6%81-rebge7zjpmmh/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
집에 굴러다니는 노트북 팝니다,기타,30000.0,2025-05-02 01:02:25.884665,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%A7%91%EC%97%90-%EA%B5%B4%EB%9F%AC%EB%8B%A4%EB%8B%88%EB%8A%94-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-k8euv5mwsfws/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
MSI 모던 14 노트북,기타,340000.0,2025-05-02 01:02:25.884668,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/msi-%EB%AA%A8%EB%8D%98-14-%EB%85%B8%ED%8A%B8%EB%B6%81-9mes9ro3v7di/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
N15TUL 노트북 거치대,기타,20000.0,2025-05-02 01:02:25.884672,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/n15tul-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-zaxfabgaxqqe/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
rog strix g713rm 3060 노트북 팝니다,기타,650000.0,2025-05-02 01:02:25.884676,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/rog-strix-g713rm-3060-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-5rbenmz4q351/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 가죽케이스 새상품 판매합니다,기타,42000.0,2025-05-02 01:02:25.884679,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EC%A3%BD%EC%BC%80%EC%9D%B4%EC%8A%A4-%EC%83%88%EC%83%81%ED%92%88-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-57mrq4qerz63/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
msi i-7 노트북 15.5인치,기타,150000.0,2025-05-02 01:02:25.884683,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/msi-i-7-%EB%85%B8%ED%8A%B8%EB%B6%81-15-5%EC%9D%B8%EC%B9%98-5qjweooc2kqn/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
MSI Cyborg 15 A12VF 노트북,기타,1100000.0,2025-05-02 01:02:25.884687,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/msi-cyborg-15-a12vf-%EB%85%B8%ED%8A%B8%EB%B6%81-wfhvz1y6y8xb/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버 노트북 / 아이디어패드 L340 게이밍 노트북,레노버,150000.0,2025-05-02 01:02:25.884692,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84-%EB%85%B8%ED%8A%B8%EB%B6%81-%EC%95%84%EC%9D%B4%EB%94%94%EC%96%B4%ED%8C%A8%EB%93%9C-l340-%EA%B2%8C%EC%9D%B4%EB%B0%8D-%EB%85%B8%ED%8A%B8%EB%B6%81-6h118jj3pwym/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
서피스 랩탑4 13.5인치/라이젠5/8GB/256GB,기타,350000.0,2025-05-02 01:02:25.884695,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%84%9C%ED%94%BC%EC%8A%A4-%EB%9E%A9%ED%83%914-13-5%EC%9D%B8%EC%B9%98-%EB%9D%BC%EC%9D%B4%EC%A0%A05-8gb-256gb-hd9py24rytwu/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 모니터암 장착 거치대,기타,5000.0,2025-05-02 01:02:25.884698,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%AA%A8%EB%8B%88%ED%84%B0%EC%95%94-%EC%9E%A5%EC%B0%A9-%EA%B1%B0%EC%B9%98%EB%8C%80-n4etzpjo1q6p/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북용 hdd 팝니다,기타,30000.0,2025-05-02 01:02:25.884702,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81%EC%9A%A9-hdd-%ED%8C%9D%EB%8B%88%EB%8B%A4-kfm5q3fgq1id/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 가방,기타,6000.0,2025-05-02 01:02:25.884705,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EB%B0%A9-op1trg28m59a/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
spc 5900 rt 삼성 노트북,삼성,5000.0,2025-05-02 01:02:25.884709,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/spc-5900-rt-%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-1hbhzn5aq9do/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 어답터,기타,2000.0,2025-05-02 01:02:25.884712,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EC%96%B4%EB%8B%B5%ED%84%B0-59y7g7ydsis9/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
LG P420 노트북,LG,50000.0,2025-05-02 01:02:25.884720,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/lg-p420-%EB%85%B8%ED%8A%B8%EB%B6%81-eyf391yrxwny/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
더퓨어 노트북 거치대 PS-T3,기타,10000.0,2025-05-02 01:02:25.884724,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%8D%94%ED%93%A8%EC%96%B4-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-ps-t3-spdznc59faw9/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
와이드형 LG 노트북 판매,LG,180000.0,2025-05-02 01:02:25.884728,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%99%80%EC%9D%B4%EB%93%9C%ED%98%95-lg-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%90%EB%A7%A4-9kwhx6izij7w/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
🧡Hp i7 17인치 노트북🧡,기타,171000.0,2025-05-02 01:02:25.884731,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/hp-i7-17%EC%9D%B8%EC%B9%98-%EB%85%B8%ED%8A%B8%EB%B6%81-3qvbhy8ufp1s/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
홈플래닛 노트북 거치대(높이 각도 조절),기타,12000.0,2025-05-02 01:02:25.884735,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%99%88%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-%EB%86%92%EC%9D%B4-%EA%B0%81%EB%8F%84-%EC%A1%B0%EC%A0%88-n2p39k8kmecw/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
Asus x560u 노트북,기타,250000.0,2025-05-02 01:02:25.884739,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/asus-x560u-%EB%85%B8%ED%8A%B8%EB%B6%81-sn7gggme9kde/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 부품용,기타,30000.0,2025-05-02 01:02:25.884742,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%B6%80%ED%92%88%EC%9A%A9-a91eku2an3vv/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
ASUS 에이수스 비보북 고 15 OLED (E1504FA-R7525T) 노트북 판매합니다,ASUS,320000.0,2025-05-02 01:02:25.884747,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/asus-%EC%97%90%EC%9D%B4%EC%88%98%EC%8A%A4-%EB%B9%84%EB%B3%B4%EB%B6%81-%EA%B3%A0-15-oled-e1504fa-r7525t-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-qw1wk9jhj5xy/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 충전선,기타,5000.0,2025-05-02 01:02:25.884750,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%EC%B6%A9%EC%A0%84%EC%84%A0-fdaj1ci2d3pi/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
lg 노트북 거의 새거,기타,600000.0,2025-05-02 01:02:25.884753,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/lg-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B1%B0%EC%9D%98-%EC%83%88%EA%B1%B0-r43nbdxoz5b5/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
넥스탠드 노트북 거치대,기타,6000.0,2025-05-02 01:02:25.884757,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%84%A5%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-p2div4r4q31n/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 2대 HP1+ 삼성1 팝니다(수리 or OS설치필요),삼성,50000.0,2025-05-02 01:02:25.884761,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-2%EB%8C%80-hp1-%EC%82%BC%EC%84%B11-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%88%98%EB%A6%AC-or-os%EC%84%A4%EC%B9%98%ED%95%84%EC%9A%94-sok9tag85cwe/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버 게이밍 노트북 판매합니다.(리전5pro)(풀박),레노버,1000000.0,2025-05-02 01:02:25.884765,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84-%EA%B2%8C%EC%9D%B4%EB%B0%8D-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-%EB%A6%AC%EC%A0%845pro-%ED%92%80%EB%B0%95-g3ckss9ftc1o/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북,삼성,80000.0,2025-05-02 01:02:25.884768,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-6pgud6rzg7yo/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버 노트북 팝니다,레노버,400000.0,2025-05-02 01:02:25.884772,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-2bybbmumv2dh/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
포켓 386 노트북(레트로pc),기타,210000.0,2025-05-02 01:02:25.884776,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%8F%AC%EC%BC%93-386-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%A0%88%ED%8A%B8%EB%A1%9Cpc-qyznx15ir7fn/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북 팬 거치대(케이블 없음),기타,4000.0,2025-05-02 01:02:25.884779,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%AC-%EA%B1%B0%EC%B9%98%EB%8C%80-%EC%BC%80%EC%9D%B4%EB%B8%94-%EC%97%86%EC%9D%8C-915za5xrmo65/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
레노버 노트북,레노버,80000.0,2025-05-02 01:02:25.884783,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%A0%88%EB%85%B8%EB%B2%84-%EB%85%B8%ED%8A%B8%EB%B6%81-ziy8aznava17/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 오래된 노트북.. (NT305V5A),삼성,50000.0,2025-05-02 01:02:25.884788,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EC%98%A4%EB%9E%98%EB%90%9C-%EB%85%B8%ED%8A%B8%EB%B6%81-nt305v5a-f9ba5i69s7ns/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 💻노트북 NT900X4C-A99,삼성,250000.0,2025-05-02 01:02:25.884792,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-nt900x4c-a99-5zcv53qfoopm/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
한성 노트북 팝니다.,기타,35000.0,2025-05-02 01:02:25.884796,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%ED%95%9C%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-hdyrrbxpmr3j/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북 가방 💼,삼성,4000.0,2025-05-02 01:02:25.884800,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EB%B0%A9-w3ky3zsumcy2/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
와일드플라워 노트북 가방 (16인치),기타,38000.0,2025-05-02 01:02:25.884804,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%99%80%EC%9D%BC%EB%93%9C%ED%94%8C%EB%9D%BC%EC%9B%8C-%EB%85%B8%ED%8A%B8%EB%B6%81-%EA%B0%80%EB%B0%A9-16%EC%9D%B8%EC%B9%98-xxwjrz1q139a/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
삼성 노트북 팝니다. (삼성 nt905s3g-핑크),삼성,50000.0,2025-05-02 01:02:25.884808,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%82%BC%EC%84%B1-%EB%85%B8%ED%8A%B8%EB%B6%81-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%82%BC%EC%84%B1-nt905s3g-%ED%95%91%ED%81%AC-7ehxq37gk6su/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
HP 노트북 probook450,기타,247000.0,2025-05-02 01:02:25.884811,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/hp-%EB%85%B8%ED%8A%B8%EB%B6%81-probook450-9d8if78enmbc/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북판매합니다,기타,90000.0,2025-05-02 01:02:25.884815,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-eu342epvmcdf/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
델 노트북 배터리,기타,18000.0,2025-05-02 01:02:25.884818,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%8D%B8-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%B0%B0%ED%84%B0%EB%A6%AC-brxqricm7e64/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
노트북,기타,45000.0,2025-05-02 01:02:25.884821,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EB%85%B8%ED%8A%B8%EB%B6%81-5hsw4y1dw8w3/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
알루미늄 노트북 맥북 거치대 (미사용 새상품),기타,18000.0,2025-05-02 01:02:25.884825,https://www.daangn.comhttps://www.daangn.com/kr/buy-sell/%EC%95%8C%EB%A3%A8%EB%AF%B8%EB%8A%84-%EB%85%B8%ED%8A%B8%EB%B6%81-%EB%A7%A5%EB%B6%81-%EA%B1%B0%EC%B9%98%EB%8C%80-%EB%AF%B8%EC%82%AC%EC%9A%A9-%EC%83%88%EC%83%81%ED%92%88-z6tpam2p9n23/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28
